obs_id,a,b,E1,E2
0,304.221802,23.426758,0.533456,0.606720
0,304.613251,23.317902,0.675815,0.701162
0,305.497498,22.931282,0.719687,0.817723
0,304.895447,23.378517,0.773860,0.617055
0,305.280548,23.273518,0.825978,0.726532
0,304.860077,23.436615,0.784129,0.572356
0,304.117950,23.467695,0.595865,0.563682
0,305.023712,23.402079,0.810383,0.592909
0,304.956665,23.336107,0.773553,0.654622
0,305.304688,23.252628,0.839642,0.806449
0,304.255463,23.433357,0.610252,0.588523
0,304.405762,23.465940,0.699207,0.567946
0,303.960785,23.568048,0.557274,0.523325
0,304.563660,23.696386,0.715647,0.647205
0,304.682190,23.380026,0.717754,0.632021
0,304.297211,23.416187,0.617065,0.614896
0,305.078308,23.292559,0.796419,0.723092
0,304.726685,23.328440,0.721840,0.685679
0,304.087280,23.590071,0.568468,0.486659
0,305.633423,22.956347,0.779086,0.800179
0,304.850983,23.379189,0.764942,0.618547
0,304.763824,23.336794,0.688650,0.675925
0,305.430450,23.229361,0.828287,0.664563
0,304.344727,23.450151,0.615204,0.561637
0,304.201813,23.501167,0.621036,0.548448
0,304.671112,23.420715,0.702866,0.590990
0,304.827240,23.140297,0.618533,0.809593
0,305.174103,23.275005,0.790483,0.767326
0,305.291534,23.184761,0.793072,0.813441
0,304.424957,23.312305,0.575599,0.687175
0,304.305603,23.257696,0.549767,0.744900
0,305.862427,22.689522,0.673563,0.799556
0,304.387329,23.498360,0.625759,0.569657
0,304.928711,23.263712,0.758080,0.754422
0,304.320984,23.316111,0.571989,0.717077
0,305.329254,23.268269,0.850856,0.741887
0,304.321625,23.421560,0.632188,0.609984
0,304.603821,23.307199,0.635442,0.719321
0,304.481232,23.448921,0.673432,0.566337
0,304.847137,23.444038,0.775913,0.571910
0,305.142029,22.743315,0.512602,0.868907
0,305.160919,23.246843,0.783606,0.789450
0,305.432648,23.148634,0.778702,0.591463
0,304.824158,23.298141,0.712772,0.712037
0,305.336151,22.983465,0.684179,0.832140
0,304.384064,23.581234,0.686800,0.591670
0,304.106384,23.537504,0.572412,0.521001
0,304.844696,23.269245,0.718136,0.747837
0,305.432526,23.227385,0.812083,0.617258
0,305.001404,23.389919,0.808689,0.588658
0,304.290497,23.335386,0.524528,0.673187
0,304.541534,23.448700,0.698653,0.560452
0,304.483704,23.517103,0.681002,0.562601
0,304.436035,23.186367,0.527751,0.768364
0,305.022583,23.446072,0.842757,0.560068
0,304.442871,23.210520,0.522485,0.745891
0,305.207947,23.187817,0.788698,0.812747
0,304.480713,23.266172,0.593596,0.739463
0,304.701263,23.272676,0.661240,0.741404
0,304.240265,23.491615,0.647743,0.546090
0,305.290436,23.218887,0.829970,0.809041
0,303.883209,23.605068,0.548128,0.495681
0,304.203949,23.594286,0.589489,0.517990
0,305.301788,23.267475,0.837194,0.698500
0,304.209625,23.374702,0.564378,0.663018
0,304.969604,23.369093,0.787667,0.618018
0,303.856873,23.623447,0.547391,0.488505
0,305.269043,23.247463,0.850203,0.803013
0,304.489258,23.161186,0.530768,0.779289
0,305.160858,22.784801,0.538283,0.861442
0,305.066437,23.252131,0.750645,0.775106
0,305.399994,22.826551,0.612868,0.840862
0,304.489349,23.412725,0.676630,0.604295
0,304.904327,22.777384,0.443945,0.873328
0,304.429382,23.462418,0.655289,0.566235
0,304.887360,23.438650,0.788465,0.567596
0,304.970551,23.351902,0.740926,0.642253
0,304.923035,23.347998,0.761916,0.651509
0,303.855988,23.595867,0.551244,0.517562
0,304.197632,23.554764,0.559308,0.498567
0,304.200287,23.434641,0.582445,0.604696
0,304.423096,23.404388,0.637560,0.631383
0,304.098328,23.507538,0.539809,0.580253
0,304.472656,23.373529,0.640668,0.647887
0,304.413818,23.477650,0.652371,0.559663
0,305.101776,23.093565,0.693579,0.829236
0,304.294464,23.499216,0.642697,0.549945
0,304.573242,23.373804,0.696261,0.644780
0,304.675415,23.186426,0.604751,0.799766
0,304.318146,23.389660,0.585143,0.627289
0,304.820557,23.157084,0.647131,0.804976
0,305.143738,23.257488,0.811652,0.777938
0,305.364716,22.824207,0.605103,0.843846
0,304.163269,23.375071,0.526630,0.665484
0,305.362946,23.280630,0.839444,0.614363
0,304.490479,23.028013,0.481156,0.816328
0,305.411377,23.243076,0.851109,0.761308
0,305.013428,23.188412,0.714471,0.808977
0,304.239380,23.431580,0.616922,0.607953
0,304.774200,23.205338,0.624873,0.790632
0,304.394165,23.292702,0.566049,0.709182
0,304.789001,22.924057,0.498275,0.850109
0,305.103485,23.221781,0.780364,0.796884
0,305.324371,23.194489,0.825062,0.811192
0,304.821014,23.081615,0.584221,0.829139
0,305.333832,23.326864,0.840593,0.602033
0,304.889801,23.441540,0.845292,0.548292
0,304.572968,23.425169,0.695949,0.597888
0,304.681946,23.027782,0.483395,0.795800
0,304.391907,23.200695,0.532203,0.761235
0,303.982269,23.602407,0.554658,0.483592
0,305.047180,22.744059,0.476978,0.879871
0,304.063629,23.445147,0.550230,0.602814
0,305.033630,23.433746,0.818266,0.566857
0,305.205017,23.241533,0.826208,0.794516
0,305.475067,23.260595,0.840860,0.638194
0,304.623535,23.286329,0.661604,0.732109
0,304.162140,23.488911,0.607611,0.539055
0,304.794464,22.974070,0.483297,0.791325
0,305.414581,23.234131,0.856128,0.786988
0,304.770935,23.313459,0.697655,0.702270
0,304.561890,23.524027,0.729724,0.562359
0,305.420135,23.227678,0.845745,0.704665
0,303.890991,23.571152,0.558382,0.536965
0,304.377197,23.487669,0.699276,0.569407
0,305.026672,23.302834,0.766492,0.720119
0,305.364746,23.255535,0.841723,0.672406
0,305.385162,22.856340,0.636643,0.833565
0,304.455048,23.605143,0.718381,0.622589
0,304.804932,23.375620,0.738826,0.628996
0,304.166412,23.517828,0.632761,0.538562
0,305.064301,23.350027,0.813071,0.607261
0,304.227539,23.535980,0.654399,0.543020
0,304.753632,23.512930,0.794844,0.553835
0,305.315857,23.188488,0.838179,0.806431
0,304.414948,23.316324,0.593764,0.705728
0,304.334320,23.272253,0.517888,0.736810
0,303.989105,23.566887,0.544631,0.538402
0,304.848450,23.313814,0.718075,0.704017
0,305.130371,23.194010,0.758048,0.806967
0,304.357361,23.364586,0.606586,0.636550
0,304.283081,23.256540,0.510179,0.722866
0,305.113739,23.317993,0.800989,0.656442
0,304.441406,23.394968,0.660549,0.627533
0,305.342590,23.234982,0.860572,0.801185
0,305.231079,23.183752,0.781280,0.816025
0,305.317169,23.251469,0.837376,0.721528
0,305.321228,23.259369,0.832345,0.686836
0,304.418457,23.260998,0.564694,0.733587
0,304.599365,23.337181,0.651773,0.668175
0,304.976166,23.300213,0.747060,0.725769
0,304.275055,23.401743,0.588635,0.636083
0,304.862244,23.228245,0.704322,0.788569
0,304.270569,23.581877,0.633451,0.560597
0,305.197205,23.330492,0.833148,0.617103
0,304.790436,23.386873,0.742239,0.621883
0,304.080780,23.513371,0.609483,0.543226
0,304.850067,23.318033,0.712701,0.705609
0,304.587433,23.305162,0.625099,0.728113
0,304.454437,23.606419,0.719563,0.603171
0,304.644104,23.457348,0.711659,0.567845
0,304.786713,23.442665,0.741938,0.567389
0,304.161926,23.465199,0.587345,0.554190
0,305.211060,23.201700,0.796311,0.812676
0,304.387421,23.318371,0.613193,0.707606
0,304.845703,23.044645,0.592915,0.836623
0,305.042297,23.268909,0.781184,0.763233
0,304.171814,23.485474,0.607931,0.543186
0,304.297821,23.260698,0.511666,0.715793
0,304.342957,23.374575,0.524624,0.649525
0,305.278046,23.272724,0.821502,0.679171
0,304.896362,23.314360,0.729607,0.699005
0,304.622925,23.401859,0.714598,0.617570
0,304.465546,23.276478,0.589620,0.726751
0,304.664459,23.250229,0.644660,0.764588
0,304.721497,23.212729,0.617300,0.783270
0,304.141815,23.433519,0.558481,0.635299
0,304.443634,23.431067,0.677990,0.593218
0,304.507080,23.406532,0.652559,0.625991
0,304.005920,23.530790,0.600321,0.540484
0,305.298309,23.166399,0.810972,0.813811
0,304.537781,23.454811,0.693458,0.569503
0,304.241943,23.413471,0.603905,0.608954
0,305.196136,23.164158,0.752146,0.818597
0,304.141571,23.572664,0.576323,0.502058
0,304.393036,23.212900,0.545093,0.765106
0,304.578522,23.202065,0.585861,0.773575
0,305.089264,23.256823,0.789730,0.762380
0,304.052887,23.405491,0.531174,0.631073
0,305.226196,23.318695,0.828174,0.660725
0,304.101593,23.428757,0.533441,0.627116
0,304.863922,23.350790,0.759074,0.659817
0,305.078949,23.259892,0.761071,0.786253
0,304.521698,23.331760,0.646328,0.679700
0,304.306183,23.570223,0.594732,0.536070
0,304.338928,23.390162,0.625160,0.632387
0,305.196472,23.202629,0.802806,0.812435
0,305.469025,23.209791,0.827811,0.679930
0,304.529358,23.383839,0.649423,0.639849
0,305.250458,23.247042,0.837843,0.750988
0,304.795135,23.355291,0.718921,0.653830
0,304.463165,23.434553,0.677777,0.575863
0,304.094940,23.408319,0.533783,0.669664
0,305.026031,23.367281,0.801927,0.619305
0,304.076294,23.436703,0.546790,0.587829
0,305.108032,23.214256,0.774781,0.807785
0,305.499573,23.217182,0.827175,0.711251
0,304.719635,22.972021,0.471914,0.818249
0,305.504852,23.223835,0.843551,0.692039
0,304.182831,23.409512,0.573503,0.590380
0,304.595154,23.381397,0.660440,0.660164
0,305.175903,22.979145,0.625514,0.843991
0,304.870850,23.298386,0.720812,0.734520
0,304.803986,22.970573,0.516595,0.842072
0,304.516449,23.517258,0.699059,0.559237
0,304.459198,23.181007,0.522458,0.765536
0,304.408112,23.294365,0.578758,0.695597
0,304.503143,23.487583,0.698111,0.552396
0,304.935303,23.333200,0.776159,0.652263
0,305.716095,22.915451,0.762136,0.804071
0,304.337280,23.545105,0.646833,0.572790
0,305.073364,23.289211,0.777468,0.742429
0,304.488190,23.283855,0.591393,0.731687
0,304.965637,23.047646,0.602476,0.835575
0,304.661865,23.563911,0.778266,0.564973
0,304.678223,23.287270,0.654910,0.728926
0,304.246979,23.324427,0.517075,0.711408
0,304.805542,23.473450,0.767684,0.562985
0,304.510101,23.468466,0.689079,0.570612
0,305.238739,23.207205,0.823825,0.810258
0,304.359955,23.432592,0.643567,0.590748
0,304.616669,23.378084,0.687430,0.635769
0,304.373016,23.567373,0.702448,0.567963
0,304.884979,23.280262,0.736115,0.745216
0,304.748322,23.513325,0.774467,0.581370
0,304.003815,23.543449,0.592683,0.525519
0,305.331970,23.273838,0.838440,0.696103
0,304.671204,23.202112,0.623718,0.793263
0,305.152710,23.075876,0.693142,0.830298
0,305.056366,23.286173,0.790870,0.708861
0,303.882141,23.560926,0.569333,0.555723
0,305.250702,23.295860,0.829304,0.636364
0,304.890930,23.330675,0.745801,0.678922
0,304.887085,23.078409,0.618883,0.827878
0,304.921143,23.156174,0.656849,0.820548
0,304.070221,23.535835,0.546414,0.539785
0,304.916321,23.340702,0.757924,0.657966
0,305.066803,23.290716,0.785208,0.720487
0,304.542908,23.434488,0.694851,0.588284
0,304.949951,23.091911,0.513611,0.674948
0,304.627563,23.522026,0.751701,0.560950
0,304.084351,23.470909,0.589702,0.567425
0,305.215729,23.208637,0.792213,0.810689
0,304.484406,23.157635,0.522601,0.786003
0,305.163086,23.294411,0.830388,0.746285
0,305.117218,23.002094,0.641478,0.839618
0,304.705353,23.116907,0.571523,0.801991
0,304.235992,23.334164,0.561668,0.704967
0,304.091095,23.564316,0.565061,0.506391
0,304.500244,23.482536,0.703527,0.557713
0,304.124695,23.541298,0.633393,0.537002
0,305.302277,23.253458,0.857124,0.798608
0,304.127380,23.430105,0.542890,0.627357
0,304.671661,23.009911,0.475519,0.824840
0,304.246033,23.406408,0.574630,0.637770
0,304.938599,23.346956,0.739949,0.660392
0,304.485748,23.418682,0.661963,0.598128
0,304.601318,23.143034,0.501744,0.748088
0,304.966675,23.489176,0.859167,0.649830
0,304.074677,23.495996,0.584178,0.539760
0,304.781708,23.210344,0.633140,0.784885
0,304.720123,22.961111,0.473628,0.830195
0,304.584351,23.357904,0.657656,0.663356
0,304.789490,23.355062,0.742619,0.652935
0,305.082642,23.247786,0.777763,0.779318
0,304.656097,23.126379,0.565983,0.807591
0,304.514038,23.525095,0.690656,0.564280
0,304.031281,23.459560,0.544415,0.580106
0,305.303650,23.099251,0.735145,0.825794
0,305.198853,23.274832,0.810451,0.743503
0,305.011169,23.250084,0.754525,0.767135
0,304.042542,23.496439,0.549901,0.557144
0,304.656860,23.615583,0.726230,0.642846
0,305.176361,23.311510,0.819945,0.644283
0,305.278625,23.284315,0.857541,0.797889
0,304.679230,23.417706,0.716723,0.590984
0,305.132721,23.228401,0.774560,0.800551
0,305.245453,23.279139,0.835965,0.683711
0,304.456848,23.635927,0.713640,0.596193
0,304.215210,23.393276,0.580745,0.643909
0,305.101440,23.253853,0.809514,0.746850
0,304.202118,23.409840,0.590886,0.609425
0,304.297943,23.481155,0.560804,0.487630
0,304.450409,23.375834,0.625427,0.625661
0,304.607971,23.020170,0.485124,0.818417
0,305.549225,23.156830,0.829307,0.718942
0,305.088013,23.290369,0.793868,0.709874
0,304.587067,23.135441,0.557724,0.805893
0,304.271362,23.415071,0.608193,0.607720
0,304.362030,23.298260,0.576381,0.709754
0,304.950104,23.263746,0.744713,0.759880
0,305.150940,23.101986,0.701022,0.829512
0,305.506866,23.140345,0.785529,0.624693
0,304.467865,23.390560,0.629078,0.628625
0,304.343384,23.538181,0.672422,0.551839
0,304.887848,23.157526,0.643863,0.811780
0,304.011475,23.516331,0.563031,0.545143
0,305.398102,23.076279,0.765008,0.820030
0,304.841461,23.183821,0.645868,0.798218
0,304.475098,23.276438,0.584962,0.716636
0,304.037689,23.510960,0.571132,0.537541
0,304.082947,23.460550,0.543562,0.624012
0,304.804688,23.375227,0.733768,0.632899
0,304.620789,23.027706,0.484636,0.831494
0,304.075958,23.580654,0.578636,0.508100
0,304.892426,23.312517,0.729611,0.697931
0,305.367706,23.278795,0.840424,0.626420
0,304.395477,23.195795,0.505090,0.756039
0,304.640930,23.356243,0.663052,0.674817
0,305.246216,23.289511,0.817141,0.697986
0,303.839813,23.540144,0.566535,0.539358
0,304.225220,23.481333,0.605829,0.540299
0,303.957031,23.540272,0.566955,0.526050
0,305.383179,23.273123,0.839047,0.641403
0,303.999481,23.520214,0.543239,0.577198
0,304.937347,23.330667,0.763351,0.680050
0,305.178192,23.225563,0.797520,0.809401
0,305.589111,23.077885,0.844613,0.793486
0,304.195618,23.416573,0.579724,0.589465
0,304.199402,23.373304,0.525899,0.667551
0,304.034149,23.466824,0.536387,0.620691
0,305.094666,23.442747,0.846555,0.579001
0,304.187134,23.541092,0.656751,0.543426
0,305.329132,23.222250,0.849267,0.784902
0,305.148285,23.384014,0.835500,0.580943
0,304.995270,23.407513,0.800813,0.582611
0,304.779297,23.261122,0.683053,0.757749
0,304.321381,23.410603,0.605854,0.594342
0,304.219849,23.367346,0.541284,0.646077
0,305.248901,23.247927,0.856625,0.798233
0,304.115295,23.598783,0.629952,0.543787
0,304.665680,22.969580,0.496916,0.846484
0,304.830383,23.037971,0.557423,0.842120
0,304.270874,23.566364,0.605480,0.549107
0,304.916718,23.418922,0.781063,0.585345
0,303.975830,23.533981,0.563259,0.530240
0,304.264709,23.435379,0.638231,0.584448
0,305.521729,23.063139,0.826280,0.802721
0,304.571259,23.138237,0.546621,0.801187
0,304.545746,23.322784,0.638117,0.708531
0,304.538483,23.377285,0.637681,0.614715
0,304.366180,23.335878,0.594252,0.686673
0,304.354736,23.285933,0.528354,0.703273
0,304.944885,23.386166,0.780214,0.594429
0,305.155365,23.033493,0.678698,0.834123
0,304.519592,23.237656,0.596364,0.771193
0,304.900360,23.241016,0.696819,0.780874
0,305.238373,23.267183,0.825614,0.776020
0,305.120850,22.877335,0.472327,0.804267
0,304.721802,22.883713,0.487142,0.861478
0,304.431793,23.155764,0.505344,0.780137
0,304.049042,23.550703,0.626048,0.535156
0,303.861115,23.561579,0.542112,0.564867
0,304.114136,23.403645,0.547780,0.650017
0,304.586975,23.388542,0.703726,0.617634
0,304.197662,23.385273,0.549431,0.636648
0,304.452515,23.229637,0.581124,0.755346
0,305.060883,23.292305,0.790719,0.717273
0,305.156769,23.223755,0.783332,0.802465
0,304.450836,23.509792,0.687595,0.550770
0,305.036713,23.189739,0.716245,0.807110
0,304.435272,23.536011,0.698848,0.559277
0,304.516541,23.371984,0.657762,0.648913
0,305.269287,23.302618,0.836727,0.638532
0,304.734161,23.423567,0.757788,0.598568
0,305.305511,23.269251,0.843898,0.695129
0,305.182037,23.370775,0.842812,0.569879
0,304.028473,23.470444,0.566247,0.570628
0,304.774841,23.405130,0.742303,0.604082
0,305.152191,23.275402,0.802699,0.745822
0,304.239410,23.394297,0.525634,0.657750
0,304.201019,23.398758,0.578939,0.621433
0,304.923065,23.330521,0.760370,0.666152
0,305.227631,23.297035,0.814323,0.659378
0,305.183350,23.130936,0.709961,0.825564
0,304.879272,23.488819,0.806371,0.572506
0,304.370148,23.447384,0.635045,0.550034
0,304.141357,23.415794,0.547305,0.649050
0,304.743439,23.410667,0.743889,0.597429
0,303.925018,23.542824,0.552029,0.535557
0,304.926147,22.832573,0.464175,0.841969
0,305.077820,23.257528,0.797168,0.750746
0,305.450378,23.237591,0.829258,0.655526
0,304.793610,23.423901,0.761712,0.589242
0,303.984985,23.533026,0.580527,0.535370
0,305.209106,23.270254,0.816936,0.732707
0,304.469971,23.329165,0.613873,0.693342
0,304.596954,23.388123,0.694643,0.626337
0,304.101349,23.333874,0.527954,0.705299
0,305.320587,23.276142,0.859092,0.793421
0,304.837738,23.210346,0.644995,0.791989
0,304.991089,23.326714,0.814640,0.529737
0,304.346497,23.386383,0.613665,0.624587
0,304.322754,23.250763,0.539042,0.736602
0,304.702728,23.231428,0.656098,0.771996
0,304.361938,23.378300,0.586103,0.628730
0,304.851929,22.972023,0.536048,0.847931
0,304.738434,22.972748,0.474362,0.839032
0,305.038269,23.261034,0.764761,0.770645
0,305.244232,23.265459,0.843954,0.763198
0,305.262573,23.238968,0.842654,0.808058
0,304.370117,23.292625,0.564706,0.723215
0,304.623047,23.087149,0.495207,0.791504
0,304.439240,23.376434,0.653744,0.646072
0,304.076080,23.405478,0.535515,0.644908
0,304.980591,23.162699,0.704664,0.813701
0,304.333710,23.467482,0.628961,0.550644
0,304.806305,23.288054,0.687109,0.753611
0,304.542603,23.414896,0.675436,0.599540
0,304.310852,23.388510,0.528858,0.634574
0,305.317261,23.157530,0.788409,0.819714
0,304.867371,23.433535,0.788587,0.568797
0,304.004517,23.483530,0.570021,0.566213
0,304.609192,23.170982,0.577725,0.787422
0,305.114563,22.870935,0.565800,0.856154
0,304.810089,23.511776,0.802860,0.570517
0,305.079102,23.172991,0.740369,0.814554
0,305.070557,23.342875,0.807224,0.642624
0,305.234741,23.173824,0.789077,0.815484
0,304.328064,23.256664,0.540102,0.731043
0,305.404266,23.047045,0.725435,0.825789
0,304.747345,23.266956,0.673579,0.743728
0,305.109894,22.996872,0.622254,0.843320
0,304.120514,23.473419,0.588528,0.552620
0,304.626740,23.403511,0.706442,0.605858
0,304.625458,23.469635,0.707657,0.562415
0,304.194885,23.456869,0.583183,0.583469
0,303.954132,23.488974,0.552163,0.592246
0,304.349731,23.291115,0.559719,0.733189
0,304.640381,23.355959,0.681102,0.674810
0,305.210602,23.283878,0.813102,0.705498
0,304.791107,23.353481,0.713725,0.645667
0,305.519012,23.180872,0.792603,0.619142
0,304.176605,23.475601,0.590397,0.540087
0,305.227783,23.273603,0.831309,0.742543
0,304.972595,23.295292,0.756244,0.725950
0,304.172668,23.502146,0.598849,0.538410
0,304.458771,23.335552,0.632613,0.683683
0,305.097260,23.410528,0.840002,0.569417
0,304.853455,23.149712,0.628454,0.815019
0,305.046082,22.674042,0.459375,0.884520
0,305.210999,23.250240,0.832161,0.755947
0,304.408417,23.221539,0.549617,0.745541
0,305.179443,22.983406,0.638626,0.839776
0,305.258362,23.276464,0.825514,0.709746
0,304.796234,23.243330,0.660759,0.775301
0,304.587646,23.192694,0.574903,0.773815
0,304.823608,23.215191,0.666436,0.783264
0,305.368256,23.255705,0.852388,0.749026
0,305.389465,23.267967,0.841813,0.670204
0,304.025848,23.542957,0.567930,0.519434
0,304.978180,23.439346,0.829247,0.564610
0,304.872314,23.317297,0.755990,0.687109
0,305.242432,23.257736,0.834911,0.751155
0,304.589996,23.456942,0.701430,0.569562
0,304.971100,23.254288,0.733453,0.776930
0,304.289825,23.249134,0.522345,0.731610
0,304.169952,23.448046,0.598428,0.573216
0,304.851715,22.988209,0.548236,0.844593
0,304.217499,23.326567,0.522666,0.684221
0,304.633484,23.265089,0.624418,0.754226
0,304.227081,23.414837,0.592960,0.636729
0,304.025757,23.543737,0.573247,0.511598
0,304.735443,23.243986,0.639544,0.765317
0,304.177094,23.331274,0.521261,0.709458
0,304.114746,23.472858,0.539293,0.593315
0,304.779572,23.359171,0.718687,0.641076
0,303.976715,23.539551,0.541537,0.559724
0,303.991272,23.539925,0.555902,0.527637
0,304.267792,23.326778,0.563132,0.675618
0,305.257446,23.292595,0.837197,0.653791
0,304.469543,23.512720,0.701972,0.551971
0,304.457489,23.392277,0.638602,0.601220
0,305.314240,23.245375,0.852767,0.775626
0,305.329529,23.195400,0.832157,0.812315
0,304.811493,23.565327,0.820654,0.678927
0,305.293823,23.216171,0.847650,0.801737
0,305.212433,23.175779,0.784879,0.817165
0,304.281525,23.333895,0.573242,0.691064
0,305.110748,22.797386,0.547922,0.857033
0,304.949097,23.237843,0.729099,0.780202
0,304.535248,23.383963,0.671479,0.644153
0,304.984711,23.549215,0.885195,0.762954
0,304.759308,22.939951,0.490414,0.843914
0,305.084137,23.065201,0.649252,0.835186
0,304.700684,23.182753,0.622104,0.788276
0,304.927155,23.275166,0.745636,0.755873
0,304.739563,23.215979,0.626303,0.771383
0,304.990753,23.349701,0.788683,0.637812
0,304.586823,23.218540,0.580470,0.757512
0,305.205566,23.229031,0.815112,0.785439
0,304.889587,23.593176,0.823821,0.652352
0,304.962128,23.301277,0.767534,0.689708
0,304.542725,23.590452,0.764052,0.561191
0,304.530853,23.357172,0.636004,0.636218
0,305.202545,23.280006,0.816449,0.680862
0,304.336761,23.396606,0.616967,0.614890
0,304.812927,23.125088,0.594363,0.818069
0,304.557281,23.199379,0.566268,0.772188
0,304.364899,23.293324,0.560461,0.714158
0,304.792236,22.850899,0.473897,0.865036
0,304.049316,23.530575,0.579524,0.530119
0,305.066528,23.093597,0.671954,0.829273
0,304.742432,23.304630,0.694744,0.716740
0,304.634277,23.468321,0.709701,0.560593
0,304.274414,23.528276,0.667763,0.549422
0,304.656403,23.296265,0.621757,0.726786
0,304.840790,23.211979,0.666977,0.795156
0,305.221039,23.200022,0.796601,0.812055
0,304.279816,23.387468,0.586121,0.619930
0,304.401825,23.393946,0.633502,0.641789
0,305.288635,23.224695,0.856711,0.798686
0,304.487152,23.365467,0.653067,0.664056
0,304.599426,23.314287,0.652793,0.706654
0,305.188263,23.139048,0.745827,0.820528
0,304.841675,23.419573,0.739348,0.586513
0,304.441528,23.589432,0.716982,0.596658
0,304.627106,23.246696,0.624447,0.771358
0,304.667389,23.152237,0.591006,0.806089
0,304.123718,23.423294,0.543043,0.621777
0,305.005157,23.210514,0.732705,0.797830
0,304.409302,23.419445,0.622968,0.587115
0,304.975983,23.144846,0.708740,0.815057
0,304.379120,23.225527,0.524091,0.743644
0,304.587189,23.282316,0.521992,0.621122
0,304.726776,23.239801,0.647793,0.766783
0,304.992584,23.418213,0.803192,0.576884
0,305.237610,23.259338,0.828846,0.757341
0,305.418427,23.255091,0.846345,0.715593
0,305.270569,23.268507,0.840007,0.716742
0,304.187531,23.593174,0.599701,0.532284
0,304.613403,23.313107,0.654618,0.694333
0,304.119446,23.346535,0.519409,0.706335
0,304.626007,23.403732,0.675370,0.603497
0,305.615051,22.933994,0.740321,0.808950
0,304.186035,23.404284,0.566677,0.627893
0,305.422607,23.227089,0.853516,0.750100
0,304.726044,23.400364,0.712664,0.605592
0,304.790985,23.480467,0.791353,0.562078
0,304.869263,22.931803,0.473170,0.813186
0,304.314758,23.344694,0.526947,0.645154
0,304.009552,23.563570,0.586493,0.515766
0,305.255798,23.263193,0.827269,0.706895
0,304.520233,23.052929,0.487680,0.807787
0,305.386292,23.236834,0.846764,0.723141
0,305.208679,23.248270,0.810557,0.792527
0,304.894379,23.277351,0.719474,0.745494
0,304.602081,23.337349,0.668701,0.678530
0,304.278229,23.426935,0.629385,0.597564
0,304.128296,23.398108,0.561377,0.645549
0,305.249451,23.261612,0.828834,0.759074
0,304.790924,23.182846,0.637401,0.802276
0,304.392700,23.134024,0.503617,0.789115
0,304.261322,23.536087,0.583141,0.528178
0,305.205139,23.268316,0.812062,0.723053
0,304.075439,23.430864,0.560572,0.623149
0,304.729370,23.517384,0.760812,0.578422
0,305.345123,23.246552,0.819132,0.541441
0,304.606720,23.342411,0.663954,0.681913
0,304.297333,23.239397,0.521525,0.746018
0,304.939606,23.196173,0.696335,0.803861
0,304.286041,23.545586,0.623702,0.555265
0,305.449341,23.208498,0.834630,0.676199
0,305.027008,23.266867,0.757439,0.757338
0,304.651276,23.232256,0.634056,0.779721
0,304.220947,23.251055,0.533552,0.725416
0,305.017792,23.367168,0.778472,0.618508
0,304.763489,23.259920,0.679722,0.748127
0,304.796356,23.251774,0.671438,0.767883
0,305.064240,23.260038,0.777847,0.775443
0,304.861298,23.304949,0.724971,0.724949
0,304.180298,23.426025,0.566022,0.606219
0,304.748566,23.480864,0.777673,0.563682
0,304.236023,23.651194,0.622307,0.566271
0,304.914093,23.264244,0.742387,0.750767
