obs_id,a,b,E1,E2
0,304.606354,22.846594,0.608571,0.565445
0,303.520447,23.492155,0.546018,0.642091
0,303.662598,23.441439,0.563352,0.512977
0,304.366486,23.198055,0.696388,0.744716
0,304.177185,23.735237,0.895931,0.541245
0,304.468323,23.536446,0.769588,0.577209
0,303.826660,23.732594,0.632045,0.594260
0,304.520081,23.063358,0.572428,0.629281
0,302.962738,23.984623,0.520437,0.570651
0,303.861877,23.154211,0.609400,0.522487
0,303.753143,23.609674,0.542715,0.515191
0,303.438202,23.352688,0.545905,0.531302
0,304.071564,23.119452,0.571811,0.610281
0,303.933533,23.352003,0.517406,0.726988
0,304.233826,23.028906,0.640763,0.537605
0,304.585541,23.252960,0.769248,0.586933
0,304.139404,23.207989,0.634060,0.719986
0,303.831726,23.324207,0.529835,0.511211
0,304.305603,22.837616,0.599890,0.655859
0,304.514130,23.328020,0.770118,0.554194
0,303.548950,23.432173,0.525984,0.525604
0,304.679169,23.250395,0.800580,0.530302
0,304.501282,23.553577,0.794649,0.499308
0,303.695740,23.447001,0.598618,0.511221
0,304.525330,23.156284,0.693001,0.516386
0,304.096405,23.738863,0.839565,0.518573
0,304.068573,23.546989,0.669273,0.498232
0,303.960388,23.438398,0.523541,0.545283
0,303.993927,23.232086,0.634722,0.561261
0,303.866821,22.864193,0.560634,0.532965
0,303.025085,24.087976,0.496827,0.524474
0,304.583984,23.362417,0.864268,0.663398
0,304.194885,23.020981,0.577880,0.519602
0,303.771545,23.640347,0.599474,0.540744
0,303.918732,23.375444,0.601986,0.533110
0,303.841858,23.074245,0.532333,0.717783
0,304.663025,23.156195,0.874839,0.593386
0,303.745911,23.180220,0.513183,0.541190
0,304.299988,23.594278,0.752989,0.548157
0,304.405701,23.740103,0.815034,0.568273
0,303.657227,23.514221,0.611201,0.539464
0,304.276428,23.578905,0.663876,0.567634
0,304.324432,23.606968,0.748504,0.507549
0,304.443207,23.710529,0.867766,0.590330
0,303.560364,23.668392,0.626884,0.504474
0,303.997070,23.486618,0.621470,0.560406
0,304.684967,23.288479,0.860088,0.586625
0,303.896698,22.983398,0.521464,0.526951
0,303.452820,23.988964,0.587849,0.489551
0,303.957977,23.232449,0.590119,0.581326
0,303.856628,23.935724,0.718798,0.572106
0,303.742676,23.354856,0.621026,0.515293
0,303.662323,23.486954,0.604167,0.513474
0,303.930481,23.437073,0.630718,0.502051
0,303.535797,23.445566,0.541947,0.686059
0,304.271729,23.316265,0.620752,0.695385
0,304.285767,23.579155,0.716911,0.529537
0,304.977386,23.274920,0.750211,0.554280
0,303.429596,23.610384,0.509219,0.507249
0,304.079529,23.323961,0.650175,0.508756
0,303.648468,23.557617,0.574798,0.515806
0,304.315887,22.975029,0.634018,0.529624
0,304.839355,22.755602,0.655948,0.523704
0,303.810242,23.690668,0.625235,0.543213
0,304.676880,23.400949,0.900955,0.529233
0,303.765869,23.187511,0.501778,0.543791
0,304.250519,23.189703,0.641482,0.509417
0,303.784363,23.209284,0.577767,0.596226
0,303.828217,23.467197,0.558996,0.585528
0,303.734344,23.313623,0.566517,0.541654
0,303.907501,22.991146,0.544830,0.512621
0,303.798309,23.575535,0.736814,0.502387
0,303.324402,23.748863,0.542189,0.513925
0,304.032532,23.095024,0.567006,0.563165
0,303.508087,23.464136,0.585078,0.551560
0,304.031586,23.769199,0.649625,0.519469
0,303.274109,23.474285,0.508157,0.549826
0,304.254761,23.460028,0.781673,0.514849
0,303.746704,23.255520,0.591478,0.529805
0,304.238800,23.438862,0.702194,0.502426
0,303.955048,23.113836,0.554817,0.700340
0,303.150146,23.676975,0.541918,0.605959
0,303.548187,23.455053,0.511482,0.523052
0,303.526001,23.505875,0.521833,0.551190
0,304.055603,23.494789,0.669886,0.515810
0,303.583771,23.865662,0.614587,0.562322
0,304.115540,23.187183,0.642025,0.703821
0,304.453705,23.104578,0.736398,0.630347
0,303.185883,23.632151,0.502553,0.738314
0,303.696533,23.730564,0.669784,0.537970
0,303.703857,23.670740,0.633177,0.549941
0,304.088593,22.951391,0.592569,0.745167
0,303.844147,22.866116,0.507948,0.757336
0,303.553192,23.618570,0.534176,0.578299
0,304.241089,23.350021,0.770301,0.531742
0,303.562561,23.896456,0.645133,0.524863
0,304.446472,23.438236,0.736562,0.536494
0,304.169037,22.553152,0.517425,0.554866
0,304.232758,23.285830,0.661434,0.581475
0,303.808136,23.441910,0.610782,0.583301
0,303.979187,24.029108,0.874272,0.596736
0,304.082764,22.700891,0.492820,0.712297
0,303.712769,23.981651,0.872658,0.510157
0,303.936401,23.451523,0.586492,0.502397
0,303.963470,23.589926,0.701465,0.527000
0,304.056427,23.434565,0.654008,0.553308
0,303.864471,23.111927,0.567327,0.680541
0,304.120514,23.363314,0.637606,0.529774
0,303.500793,23.698112,0.559285,0.506759
0,303.844330,23.554829,0.733014,0.664461
0,304.257111,23.435387,0.708717,0.630938
0,303.586548,23.505251,0.537957,0.663588
0,303.764893,23.538424,0.548327,0.510279
0,304.672791,23.225588,0.737760,0.510255
0,304.039459,23.034721,0.517823,0.497840
0,303.919800,23.897135,0.771208,0.582901
0,303.785858,23.502060,0.552791,0.533755
0,304.448944,23.138660,0.690433,0.636937
0,302.945374,24.000929,0.501881,0.509618
0,304.430023,22.810953,0.557254,0.553509
0,303.829193,23.251953,0.618490,0.546680
0,303.837219,23.650650,0.719615,0.504163
0,304.206024,23.262455,0.710361,0.617196
0,303.837738,23.186146,0.513612,0.604667
0,304.832703,22.952431,0.759502,0.752047
0,303.935394,23.653574,0.795276,0.594410
0,303.898773,23.125013,0.521714,0.586788
0,304.007263,23.242323,0.581765,0.560778
0,304.179840,23.555481,0.696208,0.587292
0,303.900604,23.010567,0.572639,0.508577
0,304.425690,23.234724,0.731498,0.521111
0,303.671448,23.193838,0.541724,0.604958
0,303.940735,23.307856,0.518645,0.674401
0,303.400177,23.918072,0.679998,0.520330
0,303.640015,23.726274,0.549988,0.516017
0,303.641937,23.468315,0.571065,0.519956
0,304.021729,23.153372,0.622023,0.557287
0,304.348846,22.962400,0.639909,0.525696
0,303.434631,23.892521,0.522547,0.569440
0,304.024689,23.025841,0.555368,0.556965
0,303.755157,23.328102,0.521054,0.573322
0,304.019287,23.302586,0.713832,0.602417
0,304.327240,23.481609,0.841218,0.545486
0,304.004730,23.346395,0.549653,0.598196
0,304.535858,23.597519,0.773744,0.528840
0,304.447327,23.468410,0.830138,0.536976
0,304.456970,23.008791,0.731109,0.573052
0,303.323334,23.265490,0.495525,0.532618
0,303.137909,23.754963,0.531234,0.558350
0,303.339966,23.325951,0.539008,0.495154
0,303.695435,23.380661,0.576822,0.570999
0,303.728088,23.326876,0.547832,0.601147
0,304.253632,23.139606,0.722378,0.512310
0,304.026917,23.537964,0.670089,0.626617
0,304.138336,23.256735,0.616079,0.544765
0,303.696564,23.269800,0.532945,0.785205
0,303.601898,24.104015,0.600904,0.498441
0,304.582703,22.923424,0.689476,0.541683
0,303.324493,23.616714,0.571756,0.504298
0,303.556610,23.788231,0.540752,0.495149
0,303.576569,23.367676,0.507031,0.521055
0,303.535736,23.568596,0.528702,0.537015
0,303.837799,23.106926,0.531932,0.649715
0,303.477325,23.281473,0.513659,0.513190
0,304.537933,23.114582,0.683510,0.526588
0,303.999786,23.303154,0.648561,0.560590
0,304.050018,22.845554,0.622615,0.633678
0,303.249725,23.770054,0.539868,0.510446
0,304.732422,23.322596,0.908452,0.548552
0,303.623291,23.624584,0.635914,0.524544
0,304.008575,23.308306,0.617147,0.533532
0,303.741669,23.821274,0.626423,0.556562
0,303.285919,23.784737,0.621486,0.535081
0,304.341797,23.424547,0.812589,0.532946
0,303.775177,23.390947,0.517248,0.521588
0,304.031555,23.318449,0.661181,0.526139
0,303.316803,23.438292,0.486330,0.512367
0,304.295837,22.983822,0.606567,0.605955
0,304.242340,23.152119,0.632557,0.774105
0,303.602509,23.461426,0.544311,0.515957
0,304.012482,22.882851,0.546650,0.757571
0,303.748810,23.413334,0.569692,0.543623
0,303.894287,23.254520,0.593384,0.519054
0,303.465149,23.247791,0.522385,0.539721
0,304.122223,23.231049,0.593662,0.572553
0,303.283325,23.398855,0.544836,0.578716
0,304.124847,23.192062,0.553871,0.533779
0,303.685699,23.377855,0.536668,0.521785
0,303.611267,23.194180,0.504515,0.577365
0,303.716949,23.201569,0.520072,0.517431
0,304.021942,23.429756,0.676497,0.602455
0,303.993896,23.589533,0.689708,0.669858
0,303.797455,23.100101,0.505085,0.531019
0,302.785431,23.578796,0.505650,0.509186
0,304.193420,23.227589,0.613748,0.565086
0,304.614716,23.467129,0.816984,0.522327
0,303.507874,23.890831,0.663642,0.517028
0,303.786469,23.655258,0.572450,0.531261
0,304.440308,23.444796,0.722261,0.545792
0,303.645752,23.912804,0.614122,0.565136
0,304.230896,23.421900,0.701707,0.563768
0,303.799530,22.911901,0.533478,0.601829
0,303.999084,23.245232,0.600029,0.535551
0,303.534424,23.401031,0.581262,0.557456
0,303.791656,23.175016,0.534328,0.524933
0,304.647736,23.366064,0.835456,0.506812
0,304.460602,23.550295,0.862913,0.510701
0,304.411682,23.274946,0.712432,0.516853
0,304.091797,23.424591,0.622280,0.486472
0,304.311859,22.758484,0.571148,0.530862
0,303.710297,23.363222,0.536420,0.527722
0,304.452240,23.249737,0.812848,0.557723
0,304.436890,23.405512,0.674115,0.559911
0,303.994934,23.536501,0.568238,0.717802
0,304.304688,23.245003,0.664837,0.521649
0,304.364807,23.737160,0.881771,0.545525
0,305.378113,22.747370,0.762486,0.628251
0,303.787872,23.432898,0.550277,0.504781
0,304.078857,23.056305,0.619468,0.615610
0,303.745361,23.168121,0.538055,0.511432
0,304.345062,23.037258,0.695541,0.501192
0,304.376709,23.380465,0.806549,0.637225
0,304.167175,23.276304,0.576606,0.517194
0,304.063843,23.617184,0.688803,0.658052
0,303.765839,23.214090,0.526479,0.670816
0,304.082825,22.990751,0.556115,0.518790
0,304.057770,23.293728,0.598741,0.722287
0,303.728882,23.637428,0.607023,0.550656
0,303.589355,23.989796,0.655451,0.499837
0,303.711945,23.841576,0.672344,0.506792
0,304.421906,22.795919,0.530430,0.649558
0,303.901855,23.613255,0.663724,0.650100
0,304.014709,23.645639,0.761762,0.540318
0,304.111542,23.138243,0.496643,0.557279
0,304.024933,23.010540,0.553313,0.612895
0,303.751923,23.416151,0.563426,0.497922
0,304.036255,23.346891,0.654605,0.688710
0,304.731201,23.324635,0.808315,0.653349
0,303.441040,23.772669,0.647483,0.510464
0,303.929291,23.128614,0.578808,0.518436
0,304.146423,23.036182,0.635157,0.516844
0,303.662354,23.815168,0.655819,0.503485
0,304.105957,23.383003,0.758408,0.525397
0,303.760529,23.139111,0.505167,0.494418
0,303.800598,23.289207,0.567928,0.701148
0,304.244293,23.343517,0.730236,0.577845
0,303.756683,23.541565,0.653225,0.565870
0,304.336060,23.298550,0.647269,0.543215
0,304.024170,23.891191,0.898254,0.509692
0,303.697845,23.167614,0.508196,0.568083
0,304.575745,23.122061,0.718803,0.527092
0,304.008636,23.468298,0.556974,0.538607
0,303.571259,23.307919,0.551360,0.688605
0,304.687897,23.474821,0.884899,0.516127
0,304.280121,23.080694,0.637476,0.508386
0,304.118744,23.153860,0.577413,0.649940
0,304.649048,22.892015,0.663119,0.527622
0,304.561218,23.401039,0.862566,0.527566
0,304.227814,23.322021,0.634367,0.704449
0,303.326080,23.526361,0.496217,0.493885
0,303.113770,24.099176,0.595060,0.543339
0,303.848816,23.747437,0.665283,0.526344
0,303.531555,23.399124,0.564652,0.536578
0,304.463715,23.163795,0.717725,0.524280
0,303.359680,24.069761,0.686536,0.537102
0,303.998596,22.863886,0.555579,0.504138
0,304.321350,23.449215,0.736400,0.668139
0,304.336029,23.220533,0.656639,0.663110
0,304.317322,23.296368,0.653128,0.851615
0,304.325195,23.140081,0.645696,0.731649
0,304.026764,23.266909,0.612222,0.541574
0,304.103851,23.657568,0.662572,0.693895
0,304.106567,23.100718,0.554554,0.523138
0,304.060059,22.989788,0.612347,0.514887
0,304.072601,23.974762,0.856417,0.536445
0,303.899780,23.439232,0.547389,0.500269
0,304.508575,23.044828,0.795530,0.603043
0,303.704224,23.259357,0.559037,0.536796
0,303.508575,23.820236,0.603719,0.549696
0,303.955353,23.002752,0.516126,0.524198
0,304.308411,23.541000,0.775952,0.646854
0,303.339966,23.858307,0.533036,0.505642
0,303.463684,23.381596,0.513730,0.512652
0,304.408539,23.170860,0.823511,0.596808
0,303.745605,23.492247,0.590315,0.492062
0,303.729218,23.071848,0.495910,0.531146
0,304.044037,23.295387,0.574147,0.773601
0,304.034088,23.438229,0.576591,0.532268
0,303.487366,23.383833,0.536679,0.523117
0,304.227692,23.849596,0.868980,0.568144
0,304.155731,23.257835,0.611358,0.584928
0,304.256470,23.404146,0.674351,0.595600
0,304.392548,23.465656,0.829634,0.514684
0,303.407837,23.401445,0.509970,0.531304
0,304.065979,22.893524,0.638307,0.536497
0,304.081818,23.201130,0.543562,0.542774
0,303.973602,23.502710,0.551722,0.625981
0,303.508545,23.313660,0.503867,0.544539
0,304.075348,23.471954,0.673127,0.520415
0,303.814240,23.544300,0.556499,0.501147
0,303.760681,23.457235,0.566215,0.521374
0,304.135864,23.085346,0.651016,0.703419
0,303.658081,23.412651,0.545036,0.603653
0,303.253326,23.899958,0.623379,0.519608
0,303.737640,23.756119,0.604866,0.512159
0,303.941223,23.191107,0.537977,0.510841
0,304.342804,23.430202,0.676939,0.517518
0,303.953308,23.662718,0.722462,0.671669
0,304.316040,23.900846,0.895673,0.787949
0,303.901001,23.574078,0.819280,0.569972
0,303.892273,23.008911,0.547785,0.525301
0,304.306610,23.438278,0.710497,0.545656
0,303.831787,23.340254,0.618423,0.656891
0,303.841095,23.442017,0.514041,0.502215
0,304.198669,23.433563,0.713283,0.548702
0,304.041931,22.990917,0.516413,0.551273
0,303.971436,23.622383,0.686846,0.517183
0,304.832581,22.901077,0.753497,0.531812
0,303.838898,23.802862,0.628259,0.568490
0,304.874817,22.942871,0.732174,0.883461
0,303.943970,23.503744,0.659846,0.503391
0,304.075439,23.034916,0.594355,0.502046
0,304.212006,24.006351,0.812217,0.516439
0,303.856476,23.379446,0.567737,0.526607
0,304.300568,23.290802,0.646801,0.503110
0,304.150665,23.222717,0.649086,0.627891
0,304.277924,23.077736,0.610182,0.544444
0,303.756622,23.372585,0.557517,0.642507
0,304.194702,23.713520,0.783863,0.522587
0,304.458130,23.450663,0.718261,0.731800
0,303.853699,23.226852,0.561213,0.596216
0,303.753479,23.143877,0.515330,0.529332
0,303.319458,23.703337,0.547436,0.523066
0,304.254242,23.236382,0.712024,0.518182
0,303.723755,23.590502,0.683247,0.513877
0,303.690674,23.729292,0.648196,0.524626
0,303.267120,23.598989,0.513692,0.655401
0,304.338379,23.248762,0.690179,0.629431
0,303.973724,23.569502,0.748505,0.505788
0,304.752411,23.081717,0.748126,0.511939
0,303.556030,23.142950,0.529180,0.795708
0,303.824585,23.261385,0.537980,0.534621
0,303.938049,23.193060,0.607722,0.514205
0,304.499481,22.871672,0.642716,0.549150
0,304.904816,23.005224,0.720685,0.556795
0,303.866028,23.276674,0.605264,0.657237
0,304.676453,23.281706,0.800560,0.524085
0,304.124084,23.588356,0.897806,0.644679
0,303.507477,23.745419,0.605031,0.618900
0,303.920868,23.250298,0.581388,0.543588
0,304.054138,23.194672,0.551042,0.563593
0,304.653412,23.086266,0.686125,0.600931
0,304.454651,23.326471,0.757836,0.493748
0,304.346527,22.762030,0.489802,0.726607
0,303.696777,23.564484,0.582833,0.603534
0,304.018616,23.414986,0.696559,0.528238
0,304.305786,23.313303,0.754425,0.555646
0,304.231384,22.922129,0.571184,0.639302
0,303.640961,23.222113,0.542559,0.670143
0,303.349609,23.457478,0.507467,0.558686
0,304.329041,23.210752,0.600739,0.498122
0,304.677917,22.817326,0.680002,0.732709
0,303.715942,23.372805,0.515374,0.559153
0,303.533600,23.790018,0.634957,0.480567
0,304.038269,23.566128,0.641108,0.813535
0,303.484955,23.751562,0.509913,0.524108
0,303.869202,23.285547,0.590745,0.508240
0,303.515625,23.891100,0.596759,0.564219
0,303.190247,23.516634,0.511441,0.496274
0,303.854980,23.839054,0.719651,0.529190
0,303.686249,23.491730,0.585230,0.519504
0,303.679565,23.470316,0.516719,0.794179
0,303.976685,23.114233,0.581051,0.510364
0,303.925751,23.134329,0.530510,0.489761
0,303.863129,23.925465,0.779789,0.520091
0,304.343964,23.252396,0.842294,0.539292
0,304.060242,23.207552,0.657122,0.558497
0,303.236969,23.328522,0.545442,0.492581
0,304.685181,22.948156,0.741758,0.654640
0,304.083801,23.020805,0.601656,0.510637
0,303.537781,23.457457,0.528612,0.565587
0,304.312195,23.192783,0.636189,0.491775
0,303.883301,23.258974,0.578575,0.625658
0,304.344604,22.819355,0.679282,0.502846
0,304.015198,23.232059,0.668188,0.488402
0,303.335480,23.397938,0.505937,0.554028
0,304.481201,22.539999,0.549833,0.503645
0,303.849670,23.149521,0.523377,0.511346
0,303.488495,23.173002,0.519819,0.762520
0,304.350647,22.974869,0.510537,0.615208
0,303.546448,23.468924,0.540555,0.565135
0,304.116333,23.791840,0.777318,0.590268
0,303.866241,23.272198,0.577005,0.581539
0,303.423706,23.295134,0.568802,0.563061
0,303.511139,23.524126,0.546107,0.515571
0,304.126556,23.543028,0.635904,0.599151
0,304.275696,23.358395,0.634248,0.544238
0,304.239410,23.353945,0.698537,0.516297
0,303.513947,23.351454,0.531724,0.508981
0,304.201721,23.180143,0.606126,0.553245
0,303.847931,23.680511,0.621386,0.514696
0,304.000580,23.374802,0.647058,0.552392
0,303.751495,23.337322,0.522077,0.738605
0,303.988434,23.352600,0.640262,0.527766
0,304.317352,23.177032,0.760572,0.523002
0,304.316162,23.277979,0.645234,0.546951
0,304.202911,23.374449,0.735916,0.652122
0,303.893433,23.474312,0.708506,0.529994
0,303.406158,23.581778,0.524689,0.511082
0,303.754150,23.710663,0.590408,0.511059
0,303.646057,23.524450,0.535982,0.556274
0,304.124451,23.326839,0.642291,0.527680
0,304.302277,22.762213,0.527173,0.527877
0,304.540985,22.749195,0.602462,0.549425
0,303.964417,23.249340,0.541796,0.726023
0,304.269806,23.050220,0.699351,0.514541
0,303.907715,24.053944,0.718221,0.527840
0,303.783783,23.240559,0.508642,0.509829
0,303.817780,23.450480,0.633232,0.589927
0,304.252777,22.928909,0.579797,0.570898
0,303.726685,23.323631,0.533925,0.711289
0,304.143097,23.358856,0.704577,0.509197
0,304.694305,23.233606,0.873268,0.653060
0,303.342316,23.301600,0.528605,0.507951
0,304.273407,23.401577,0.716367,0.526757
0,304.085297,23.177425,0.528992,0.540811
0,303.583191,23.311661,0.517936,0.524444
0,304.260315,23.044142,0.643612,0.549635
0,304.170227,23.327320,0.711821,0.556275
0,304.509796,22.694633,0.646385,0.812033
0,304.078094,22.864569,0.585977,0.609385
0,304.207062,22.783916,0.551924,0.599229
0,304.029663,22.955330,0.551046,0.671952
0,303.829254,23.950436,0.699931,0.503077
0,303.377075,23.509760,0.542665,0.525364
0,303.685944,23.457846,0.538294,0.627274
0,303.996674,23.411804,0.531727,0.505471
0,304.077209,23.215483,0.572899,0.799053
0,304.102295,23.350267,0.690896,0.593647
0,304.440979,22.996607,0.517576,0.582529
0,304.136536,23.105843,0.682377,0.558367
0,303.844238,23.208687,0.551691,0.554125
0,303.834900,23.453665,0.605537,0.758390
0,304.038879,23.664640,0.647292,0.761098
0,304.293671,23.499100,0.777074,0.567041
0,303.868683,23.071756,0.568907,0.508229
0,303.680878,23.052210,0.560923,0.510729
0,304.394592,23.114246,0.675963,0.571501
0,304.042725,23.937199,0.697609,0.518735
0,304.191833,23.689013,0.909171,0.487570
0,303.803741,23.378551,0.679666,0.568124
0,303.813538,23.791328,0.631527,0.542521
0,304.261139,22.813829,0.605520,0.838736
0,304.625244,22.761517,0.650215,0.657458
0,303.729828,23.663748,0.605810,0.673457
0,303.928802,23.095879,0.507687,0.743195
0,303.483978,23.277029,0.572708,0.518551
0,303.984344,22.990084,0.550495,0.616856
0,304.065369,23.252050,0.619957,0.620126
